"Plot Title: 20733884"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20733884, SEN S/N: 20733884)","Intensity, Lux (LGR S/N: 20733884, SEN S/N: 20733884)"
1275,01/13/20 08:00:00 PM,4.311,0.0
1276,01/13/20 09:00:00 PM,4.311,0.0
1277,01/13/20 10:00:00 PM,4.311,0.0
1278,01/13/20 11:00:00 PM,4.415,0.0
1279,01/14/20 12:00:00 AM,4.311,0.0
1280,01/14/20 01:00:00 AM,4.311,0.0
1281,01/14/20 02:00:00 AM,4.311,0.0
1282,01/14/20 03:00:00 AM,4.207,0.0
1283,01/14/20 04:00:00 AM,4.207,0.0
1284,01/14/20 05:00:00 AM,4.207,0.0
1285,01/14/20 06:00:00 AM,4.207,0.0
1286,01/14/20 07:00:00 AM,4.207,0.0
1287,01/14/20 08:00:00 AM,4.207,0.0
1288,01/14/20 09:00:00 AM,4.207,0.0
1289,01/14/20 10:00:00 AM,4.207,0.0
1290,01/14/20 11:00:00 AM,4.207,0.0
1291,01/14/20 12:00:00 PM,4.207,0.0
1292,01/14/20 01:00:00 PM,4.207,0.0
1293,01/14/20 02:00:00 PM,4.207,0.0
1294,01/14/20 03:00:00 PM,4.207,0.0
1295,01/14/20 04:00:00 PM,4.207,0.0
1296,01/14/20 05:00:00 PM,4.207,0.0
1297,01/14/20 06:00:00 PM,4.311,0.0
1298,01/14/20 07:00:00 PM,4.311,0.0
1299,01/14/20 08:00:00 PM,4.311,0.0
1300,01/14/20 09:00:00 PM,4.311,0.0
1301,01/14/20 10:00:00 PM,4.311,0.0
1302,01/14/20 11:00:00 PM,4.311,0.0
1303,01/15/20 12:00:00 AM,4.311,0.0
1304,01/15/20 01:00:00 AM,4.311,0.0
1305,01/15/20 02:00:00 AM,4.311,0.0
1306,01/15/20 03:00:00 AM,4.311,0.0
1307,01/15/20 04:00:00 AM,4.311,0.0
1308,01/15/20 05:00:00 AM,4.207,0.0
1309,01/15/20 06:00:00 AM,4.207,0.0
1310,01/15/20 07:00:00 AM,4.207,0.0
1311,01/15/20 08:00:00 AM,4.207,0.0
1312,01/15/20 09:00:00 AM,4.207,0.0
1313,01/15/20 10:00:00 AM,4.207,0.0
1314,01/15/20 11:00:00 AM,4.207,0.0
1315,01/15/20 12:00:00 PM,4.207,0.0
1316,01/15/20 01:00:00 PM,4.207,0.0
1317,01/15/20 02:00:00 PM,4.207,0.0
1318,01/15/20 03:00:00 PM,4.207,0.0
1319,01/15/20 04:00:00 PM,4.207,0.0
1320,01/15/20 05:00:00 PM,4.207,0.0
1321,01/15/20 06:00:00 PM,4.207,0.0
1322,01/15/20 07:00:00 PM,4.207,0.0
1323,01/15/20 08:00:00 PM,4.207,0.0
1324,01/15/20 09:00:00 PM,4.207,0.0
1325,01/15/20 10:00:00 PM,4.207,0.0
1326,01/15/20 11:00:00 PM,4.207,0.0
1327,01/16/20 12:00:00 AM,4.207,0.0
1328,01/16/20 01:00:00 AM,4.311,0.0
1329,01/16/20 02:00:00 AM,4.207,0.0
1330,01/16/20 03:00:00 AM,4.207,0.0
1331,01/16/20 04:00:00 AM,4.207,0.0
1332,01/16/20 05:00:00 AM,4.207,0.0
1333,01/16/20 06:00:00 AM,4.207,0.0
1334,01/16/20 07:00:00 AM,4.207,0.0
1335,01/16/20 08:00:00 AM,4.207,0.0
1336,01/16/20 09:00:00 AM,4.207,0.0
1337,01/16/20 10:00:00 AM,4.207,0.0
1338,01/16/20 11:00:00 AM,4.207,0.0
1339,01/16/20 12:00:00 PM,4.207,0.0
1340,01/16/20 01:00:00 PM,4.207,0.0
1341,01/16/20 02:00:00 PM,4.207,0.0
1342,01/16/20 03:00:00 PM,4.207,0.0
1343,01/16/20 04:00:00 PM,4.207,0.0
1344,01/16/20 05:00:00 PM,4.311,0.0
1345,01/16/20 06:00:00 PM,4.311,0.0
1346,01/16/20 07:00:00 PM,4.311,0.0
1347,01/16/20 08:00:00 PM,4.311,0.0
1348,01/16/20 09:00:00 PM,4.311,0.0
1349,01/16/20 10:00:00 PM,4.311,0.0
1350,01/16/20 11:00:00 PM,4.207,0.0
1351,01/17/20 12:00:00 AM,4.311,0.0
1352,01/17/20 01:00:00 AM,4.207,0.0
1353,01/17/20 02:00:00 AM,4.207,0.0
1354,01/17/20 03:00:00 AM,4.207,0.0
1355,01/17/20 04:00:00 AM,4.207,0.0
1356,01/17/20 05:00:00 AM,4.207,0.0
1357,01/17/20 06:00:00 AM,4.207,0.0
1358,01/17/20 07:00:00 AM,4.207,0.0
1359,01/17/20 08:00:00 AM,4.207,0.0
1360,01/17/20 09:00:00 AM,4.207,0.0
1361,01/17/20 10:00:00 AM,4.207,0.0
1362,01/17/20 11:00:00 AM,4.207,0.0
1363,01/17/20 12:00:00 PM,4.102,0.0
1364,01/17/20 01:00:00 PM,4.207,0.0
1365,01/17/20 02:00:00 PM,4.207,0.0
1366,01/17/20 03:00:00 PM,4.207,0.0
1367,01/17/20 04:00:00 PM,4.207,0.0
1368,01/17/20 05:00:00 PM,4.207,0.0
1369,01/17/20 06:00:00 PM,4.207,0.0
1370,01/17/20 07:00:00 PM,4.311,0.0
1371,01/17/20 08:00:00 PM,4.207,0.0
1372,01/17/20 09:00:00 PM,4.207,0.0
1373,01/17/20 10:00:00 PM,4.207,0.0
1374,01/17/20 11:00:00 PM,4.207,0.0
1375,01/18/20 12:00:00 AM,4.207,0.0
1376,01/18/20 01:00:00 AM,4.207,0.0
1377,01/18/20 02:00:00 AM,4.207,0.0
1378,01/18/20 03:00:00 AM,4.207,0.0
1379,01/18/20 04:00:00 AM,4.207,0.0
1380,01/18/20 05:00:00 AM,4.207,0.0
1381,01/18/20 06:00:00 AM,4.207,0.0
1382,01/18/20 07:00:00 AM,4.207,0.0
1383,01/18/20 08:00:00 AM,4.207,0.0
1384,01/18/20 09:00:00 AM,4.102,0.0
1385,01/18/20 10:00:00 AM,4.102,0.0
1386,01/18/20 11:00:00 AM,4.102,0.0
1387,01/18/20 12:00:00 PM,4.207,0.0
1388,01/18/20 01:00:00 PM,4.102,0.0
1389,01/18/20 02:00:00 PM,4.102,0.0
1390,01/18/20 03:00:00 PM,4.102,0.0
1391,01/18/20 04:00:00 PM,4.102,0.0
1392,01/18/20 05:00:00 PM,4.102,0.0
1393,01/18/20 06:00:00 PM,4.207,0.0
1394,01/18/20 07:00:00 PM,4.102,0.0
1395,01/18/20 08:00:00 PM,4.207,0.0
1396,01/18/20 09:00:00 PM,4.207,0.0
1397,01/18/20 10:00:00 PM,4.207,0.0
1398,01/18/20 11:00:00 PM,4.207,0.0
1399,01/19/20 12:00:00 AM,4.207,0.0
1400,01/19/20 01:00:00 AM,4.207,0.0
1401,01/19/20 02:00:00 AM,4.207,0.0
1402,01/19/20 03:00:00 AM,4.207,0.0
1403,01/19/20 04:00:00 AM,4.207,0.0
1404,01/19/20 05:00:00 AM,4.207,0.0
1405,01/19/20 06:00:00 AM,4.207,0.0
1406,01/19/20 07:00:00 AM,4.207,0.0
1407,01/19/20 08:00:00 AM,4.102,0.0
1408,01/19/20 09:00:00 AM,4.102,0.0
1409,01/19/20 10:00:00 AM,4.102,0.0
1410,01/19/20 11:00:00 AM,4.102,0.0
1411,01/19/20 12:00:00 PM,4.102,0.0
1412,01/19/20 01:00:00 PM,4.102,0.0
1413,01/19/20 02:00:00 PM,4.102,0.0
1414,01/19/20 03:00:00 PM,4.102,0.0
1415,01/19/20 04:00:00 PM,4.102,0.0
1416,01/19/20 05:00:00 PM,4.207,0.0
1417,01/19/20 06:00:00 PM,4.207,0.0
1418,01/19/20 07:00:00 PM,4.102,0.0
1419,01/19/20 08:00:00 PM,4.207,0.0
1420,01/19/20 09:00:00 PM,4.102,0.0
1421,01/19/20 10:00:00 PM,4.207,0.0
1422,01/19/20 11:00:00 PM,4.102,0.0
1423,01/20/20 12:00:00 AM,4.102,0.0
1424,01/20/20 01:00:00 AM,4.102,0.0
1425,01/20/20 02:00:00 AM,4.102,0.0
1426,01/20/20 03:00:00 AM,4.102,0.0
1427,01/20/20 04:00:00 AM,4.102,0.0
1428,01/20/20 05:00:00 AM,4.102,0.0
1429,01/20/20 06:00:00 AM,4.102,0.0
1430,01/20/20 07:00:00 AM,4.102,0.0
1431,01/20/20 08:00:00 AM,4.102,0.0
1432,01/20/20 09:00:00 AM,4.102,0.0
1433,01/20/20 10:00:00 AM,4.102,0.0
1434,01/20/20 11:00:00 AM,4.102,0.0
1435,01/20/20 12:00:00 PM,4.102,0.0
1436,01/20/20 01:00:00 PM,4.102,0.0
1437,01/20/20 02:00:00 PM,4.102,0.0
1438,01/20/20 03:00:00 PM,4.102,0.0
1439,01/20/20 04:00:00 PM,4.102,0.0
1440,01/20/20 05:00:00 PM,4.102,0.0
1441,01/20/20 06:00:00 PM,4.102,0.0
1442,01/20/20 07:00:00 PM,4.102,0.0
1443,01/20/20 08:00:00 PM,4.102,0.0
1444,01/20/20 09:00:00 PM,4.102,0.0
1445,01/20/20 10:00:00 PM,3.998,0.0
1446,01/20/20 11:00:00 PM,4.102,0.0
1447,01/21/20 12:00:00 AM,4.102,0.0
1448,01/21/20 01:00:00 AM,4.102,0.0
1449,01/21/20 02:00:00 AM,4.102,0.0
1450,01/21/20 03:00:00 AM,4.102,0.0
1451,01/21/20 04:00:00 AM,4.102,0.0
1452,01/21/20 05:00:00 AM,3.998,0.0
1453,01/21/20 06:00:00 AM,4.102,0.0
1454,01/21/20 07:00:00 AM,4.102,0.0
1455,01/21/20 08:00:00 AM,3.998,0.0
1456,01/21/20 09:00:00 AM,3.998,0.0
1457,01/21/20 10:00:00 AM,3.998,0.0
1458,01/21/20 11:00:00 AM,4.102,0.0
1459,01/21/20 12:00:00 PM,3.998,0.0
1460,01/21/20 01:00:00 PM,3.998,0.0
1461,01/21/20 02:00:00 PM,3.998,0.0
1462,01/21/20 03:00:00 PM,4.102,0.0
1463,01/21/20 04:00:00 PM,3.998,0.0
1464,01/21/20 05:00:00 PM,3.998,0.0
1465,01/21/20 06:00:00 PM,3.998,0.0
1466,01/21/20 07:00:00 PM,3.998,0.0
1467,01/21/20 08:00:00 PM,4.102,0.0
1468,01/21/20 09:00:00 PM,4.102,0.0
1469,01/21/20 10:00:00 PM,4.102,0.0
1470,01/21/20 11:00:00 PM,4.102,0.0
1471,01/22/20 12:00:00 AM,3.998,0.0
1472,01/22/20 01:00:00 AM,4.102,0.0
1473,01/22/20 02:00:00 AM,4.102,0.0
1474,01/22/20 03:00:00 AM,4.102,0.0
1475,01/22/20 04:00:00 AM,4.102,0.0
1476,01/22/20 05:00:00 AM,4.102,0.0
1477,01/22/20 06:00:00 AM,3.998,0.0
1478,01/22/20 07:00:00 AM,3.998,0.0
1479,01/22/20 08:00:00 AM,3.998,0.0
1480,01/22/20 09:00:00 AM,3.998,0.0
1481,01/22/20 10:00:00 AM,3.998,0.0
1482,01/22/20 11:00:00 AM,3.998,0.0
1483,01/22/20 12:00:00 PM,3.998,0.0
1484,01/22/20 01:00:00 PM,3.998,0.0
1485,01/22/20 02:00:00 PM,3.998,0.0
1486,01/22/20 03:00:00 PM,3.998,0.0
1487,01/22/20 04:00:00 PM,3.998,0.0
1488,01/22/20 05:00:00 PM,3.998,0.0
1489,01/22/20 06:00:00 PM,3.998,0.0
1490,01/22/20 07:00:00 PM,4.102,0.0
1491,01/22/20 08:00:00 PM,3.998,0.0
1492,01/22/20 09:00:00 PM,3.998,0.0
1493,01/22/20 10:00:00 PM,3.998,0.0
1494,01/22/20 11:00:00 PM,3.998,0.0
1495,01/23/20 12:00:00 AM,3.998,0.0
1496,01/23/20 01:00:00 AM,3.998,0.0
1497,01/23/20 02:00:00 AM,3.998,0.0
1498,01/23/20 03:00:00 AM,3.998,0.0
1499,01/23/20 04:00:00 AM,3.998,0.0
1500,01/23/20 05:00:00 AM,3.998,0.0
1501,01/23/20 06:00:00 AM,3.998,0.0
1502,01/23/20 07:00:00 AM,3.998,0.0
1503,01/23/20 08:00:00 AM,3.998,0.0
1504,01/23/20 09:00:00 AM,3.998,0.0
1505,01/23/20 10:00:00 AM,3.998,0.0
1506,01/23/20 11:00:00 AM,3.998,0.0
1507,01/23/20 12:00:00 PM,3.998,0.0
1508,01/23/20 01:00:00 PM,3.998,0.0
1509,01/23/20 02:00:00 PM,3.998,0.0
1510,01/23/20 03:00:00 PM,3.998,0.0
1511,01/23/20 04:00:00 PM,3.998,0.0
1512,01/23/20 05:00:00 PM,3.998,0.0
1513,01/23/20 06:00:00 PM,3.998,0.0
1514,01/23/20 07:00:00 PM,3.998,0.0
1515,01/23/20 08:00:00 PM,3.998,0.0
1516,01/23/20 09:00:00 PM,3.998,0.0
1517,01/23/20 10:00:00 PM,3.998,0.0
1518,01/23/20 11:00:00 PM,3.998,0.0
1519,01/24/20 12:00:00 AM,3.893,0.0
1520,01/24/20 01:00:00 AM,3.998,0.0
1521,01/24/20 02:00:00 AM,3.998,0.0
1522,01/24/20 03:00:00 AM,3.998,0.0
1523,01/24/20 04:00:00 AM,3.998,0.0
1524,01/24/20 05:00:00 AM,3.998,0.0
1525,01/24/20 06:00:00 AM,3.998,0.0
1526,01/24/20 07:00:00 AM,3.998,0.0
1527,01/24/20 08:00:00 AM,3.998,0.0
1528,01/24/20 09:00:00 AM,3.998,0.0
1529,01/24/20 10:00:00 AM,3.998,0.0
1530,01/24/20 11:00:00 AM,3.998,0.0
1531,01/24/20 12:00:00 PM,3.893,0.0
1532,01/24/20 01:00:00 PM,3.998,0.0
1533,01/24/20 02:00:00 PM,3.893,0.0
1534,01/24/20 03:00:00 PM,3.893,0.0
1535,01/24/20 04:00:00 PM,3.893,0.0
1536,01/24/20 05:00:00 PM,3.998,0.0
1537,01/24/20 06:00:00 PM,3.893,0.0
1538,01/24/20 07:00:00 PM,3.893,0.0
1539,01/24/20 08:00:00 PM,3.998,0.0
1540,01/24/20 09:00:00 PM,3.998,0.0
1541,01/24/20 10:00:00 PM,3.998,0.0
1542,01/24/20 11:00:00 PM,3.998,0.0
1543,01/25/20 12:00:00 AM,3.893,0.0
1544,01/25/20 01:00:00 AM,3.998,0.0
1545,01/25/20 02:00:00 AM,3.998,0.0
1546,01/25/20 03:00:00 AM,3.998,0.0
1547,01/25/20 04:00:00 AM,3.998,0.0
1548,01/25/20 05:00:00 AM,3.998,0.0
1549,01/25/20 06:00:00 AM,3.893,0.0
1550,01/25/20 07:00:00 AM,3.998,0.0
1551,01/25/20 08:00:00 AM,3.998,0.0
1552,01/25/20 09:00:00 AM,3.893,0.0
1553,01/25/20 10:00:00 AM,3.893,0.0
1554,01/25/20 11:00:00 AM,3.893,0.0
1555,01/25/20 12:00:00 PM,3.893,0.0
1556,01/25/20 01:00:00 PM,3.893,0.0
1557,01/25/20 02:00:00 PM,3.893,0.0
1558,01/25/20 03:00:00 PM,3.893,0.0
1559,01/25/20 04:00:00 PM,3.893,0.0
1560,01/25/20 05:00:00 PM,3.893,0.0
1561,01/25/20 06:00:00 PM,3.893,0.0
1562,01/25/20 07:00:00 PM,3.893,0.0
1563,01/25/20 08:00:00 PM,3.893,0.0
1564,01/25/20 09:00:00 PM,3.893,0.0
1565,01/25/20 10:00:00 PM,3.893,0.0
1566,01/25/20 11:00:00 PM,3.893,0.0
1567,01/26/20 12:00:00 AM,3.998,0.0
1568,01/26/20 01:00:00 AM,3.893,0.0
1569,01/26/20 02:00:00 AM,3.893,0.0
1570,01/26/20 03:00:00 AM,3.893,0.0
1571,01/26/20 04:00:00 AM,3.998,0.0
1572,01/26/20 05:00:00 AM,3.893,0.0
1573,01/26/20 06:00:00 AM,3.893,0.0
1574,01/26/20 07:00:00 AM,3.893,0.0
1575,01/26/20 08:00:00 AM,3.893,0.0
1576,01/26/20 09:00:00 AM,3.893,43.1
1577,01/26/20 10:00:00 AM,3.893,129.2
1578,01/26/20 11:00:00 AM,3.893,366.0
1579,01/26/20 12:00:00 PM,3.893,290.6
1580,01/26/20 01:00:00 PM,3.998,430.6
1581,01/26/20 02:00:00 PM,3.893,495.1
1582,01/26/20 03:00:00 PM,3.893,258.3
1583,01/26/20 04:00:00 PM,3.893,21.5
1584,01/26/20 05:00:00 PM,3.893,0.0
1585,01/26/20 06:00:00 PM,3.893,0.0
1586,01/26/20 07:00:00 PM,3.893,0.0
1587,01/26/20 08:00:00 PM,3.893,0.0
1588,01/26/20 09:00:00 PM,3.893,0.0
1589,01/26/20 10:00:00 PM,3.893,0.0
1590,01/26/20 11:00:00 PM,3.893,0.0
1591,01/27/20 12:00:00 AM,3.893,0.0
1592,01/27/20 01:00:00 AM,3.998,0.0
1593,01/27/20 02:00:00 AM,3.893,0.0
1594,01/27/20 03:00:00 AM,3.893,0.0
1595,01/27/20 04:00:00 AM,3.893,0.0
1596,01/27/20 05:00:00 AM,3.893,0.0
1597,01/27/20 06:00:00 AM,3.893,0.0
1598,01/27/20 07:00:00 AM,3.998,0.0
1599,01/27/20 08:00:00 AM,3.998,0.0
1600,01/27/20 09:00:00 AM,3.893,0.0
1601,01/27/20 10:00:00 AM,3.893,21.5
1602,01/27/20 11:00:00 AM,3.893,21.5
1603,01/27/20 12:00:00 PM,3.893,32.3
1604,01/27/20 01:00:00 PM,3.893,32.3
1605,01/27/20 02:00:00 PM,3.893,43.1
1606,01/27/20 03:00:00 PM,3.893,32.3
1607,01/27/20 04:00:00 PM,3.893,10.8
1608,01/27/20 05:00:00 PM,3.893,0.0
1609,01/27/20 06:00:00 PM,3.893,0.0
1610,01/27/20 07:00:00 PM,3.893,0.0
1611,01/27/20 08:00:00 PM,3.893,0.0
1612,01/27/20 09:00:00 PM,3.893,0.0
1613,01/27/20 10:00:00 PM,3.893,0.0
1614,01/27/20 11:00:00 PM,3.893,0.0
1615,01/28/20 12:00:00 AM,3.893,0.0
1616,01/28/20 01:00:00 AM,3.893,0.0
1617,01/28/20 02:00:00 AM,3.998,0.0
1618,01/28/20 03:00:00 AM,3.893,0.0
1619,01/28/20 04:00:00 AM,3.893,0.0
1620,01/28/20 05:00:00 AM,3.893,0.0
1621,01/28/20 06:00:00 AM,3.893,0.0
1622,01/28/20 07:00:00 AM,3.998,0.0
1623,01/28/20 08:00:00 AM,3.893,0.0
1624,01/28/20 09:00:00 AM,3.893,0.0
1625,01/28/20 10:00:00 AM,3.893,21.5
1626,01/28/20 11:00:00 AM,3.893,0.0
1627,01/28/20 12:00:00 PM,3.893,0.0
1628,01/28/20 01:00:00 PM,3.893,0.0
1629,01/28/20 02:00:00 PM,3.893,10.8
1630,01/28/20 03:00:00 PM,3.893,0.0
1631,01/28/20 04:00:00 PM,3.893,0.0
1632,01/28/20 05:00:00 PM,3.788,0.0
1633,01/28/20 06:00:00 PM,3.893,0.0
1634,01/28/20 07:00:00 PM,3.893,0.0
1635,01/28/20 08:00:00 PM,3.893,0.0
1636,01/28/20 09:00:00 PM,3.893,0.0
1637,01/28/20 10:00:00 PM,3.893,0.0
1638,01/28/20 11:00:00 PM,3.893,0.0
1639,01/29/20 12:00:00 AM,3.788,0.0
1640,01/29/20 01:00:00 AM,3.788,0.0
1641,01/29/20 02:00:00 AM,3.788,0.0
1642,01/29/20 03:00:00 AM,3.788,0.0
1643,01/29/20 04:00:00 AM,3.788,0.0
1644,01/29/20 05:00:00 AM,3.788,0.0
1645,01/29/20 06:00:00 AM,3.893,0.0
1646,01/29/20 07:00:00 AM,3.893,0.0
1647,01/29/20 08:00:00 AM,3.893,0.0
1648,01/29/20 09:00:00 AM,3.893,0.0
1649,01/29/20 10:00:00 AM,3.788,0.0
1650,01/29/20 11:00:00 AM,3.788,21.5
1651,01/29/20 12:00:00 PM,3.788,21.5
1652,01/29/20 01:00:00 PM,3.788,32.3
1653,01/29/20 02:00:00 PM,3.788,53.8
1654,01/29/20 03:00:00 PM,3.788,21.5
1655,01/29/20 04:00:00 PM,3.788,0.0
1656,01/29/20 05:00:00 PM,3.788,0.0
1657,01/29/20 06:00:00 PM,3.788,0.0
1658,01/29/20 07:00:00 PM,3.788,0.0
1659,01/29/20 08:00:00 PM,3.788,0.0
1660,01/29/20 09:00:00 PM,3.788,0.0
1661,01/29/20 10:00:00 PM,3.788,0.0
1662,01/29/20 11:00:00 PM,3.788,0.0
1663,01/30/20 12:00:00 AM,3.788,0.0
1664,01/30/20 01:00:00 AM,3.788,0.0
1665,01/30/20 02:00:00 AM,3.788,0.0
1666,01/30/20 03:00:00 AM,3.788,0.0
1667,01/30/20 04:00:00 AM,3.788,0.0
1668,01/30/20 05:00:00 AM,3.788,0.0
1669,01/30/20 06:00:00 AM,3.788,0.0
1670,01/30/20 07:00:00 AM,3.788,0.0
1671,01/30/20 08:00:00 AM,3.788,21.5
1672,01/30/20 09:00:00 AM,3.788,32.3
1673,01/30/20 10:00:00 AM,3.788,96.9
1674,01/30/20 11:00:00 AM,3.788,139.9
1675,01/30/20 12:00:00 PM,3.788,161.5
1676,01/30/20 01:00:00 PM,3.788,161.5
1677,01/30/20 02:00:00 PM,3.788,139.9
1678,01/30/20 03:00:00 PM,3.788,107.6
1679,01/30/20 04:00:00 PM,3.788,21.5
1680,01/30/20 05:00:00 PM,3.788,0.0
1681,01/30/20 06:00:00 PM,3.788,0.0
1682,01/30/20 07:00:00 PM,3.788,0.0
1683,01/30/20 08:00:00 PM,3.788,0.0
1684,01/30/20 09:00:00 PM,3.788,0.0
1685,01/30/20 10:00:00 PM,3.788,0.0
1686,01/30/20 11:00:00 PM,3.788,0.0
1687,01/31/20 12:00:00 AM,3.788,0.0
1688,01/31/20 01:00:00 AM,3.788,0.0
1689,01/31/20 02:00:00 AM,3.788,0.0
1690,01/31/20 03:00:00 AM,3.788,0.0
1691,01/31/20 04:00:00 AM,3.788,0.0
1692,01/31/20 05:00:00 AM,3.788,0.0
1693,01/31/20 06:00:00 AM,3.788,0.0
1694,01/31/20 07:00:00 AM,3.788,0.0
1695,01/31/20 08:00:00 AM,3.788,0.0
1696,01/31/20 09:00:00 AM,3.788,53.8
1697,01/31/20 10:00:00 AM,3.788,96.9
1698,01/31/20 11:00:00 AM,3.788,150.7
1699,01/31/20 12:00:00 PM,3.788,183.0
1700,01/31/20 01:00:00 PM,3.788,204.5
1701,01/31/20 02:00:00 PM,3.788,193.8
1702,01/31/20 03:00:00 PM,3.788,150.7
1703,01/31/20 04:00:00 PM,3.788,10.8
1704,01/31/20 05:00:00 PM,3.788,0.0
1705,01/31/20 06:00:00 PM,3.683,0.0
1706,01/31/20 07:00:00 PM,3.788,0.0
1707,01/31/20 08:00:00 PM,3.788,0.0
1708,01/31/20 09:00:00 PM,3.683,0.0
1709,01/31/20 10:00:00 PM,3.683,0.0
1710,01/31/20 11:00:00 PM,3.683,0.0
1711,02/01/20 12:00:00 AM,3.683,0.0
1712,02/01/20 01:00:00 AM,3.683,0.0
1713,02/01/20 02:00:00 AM,3.683,0.0
1714,02/01/20 03:00:00 AM,3.683,0.0
1715,02/01/20 04:00:00 AM,3.683,0.0
1716,02/01/20 05:00:00 AM,3.683,0.0
1717,02/01/20 06:00:00 AM,3.683,0.0
1718,02/01/20 07:00:00 AM,3.683,0.0
1719,02/01/20 08:00:00 AM,3.683,10.8
1720,02/01/20 09:00:00 AM,3.683,32.3
1721,02/01/20 10:00:00 AM,3.788,107.6
1722,02/01/20 11:00:00 AM,3.788,193.8
1723,02/01/20 12:00:00 PM,3.788,183.0
1724,02/01/20 01:00:00 PM,3.788,236.8
1725,02/01/20 02:00:00 PM,3.788,193.8
1726,02/01/20 03:00:00 PM,3.683,161.5
1727,02/01/20 04:00:00 PM,3.788,43.1
1728,02/01/20 05:00:00 PM,3.788,0.0
1729,02/01/20 06:00:00 PM,3.683,0.0
1730,02/01/20 07:00:00 PM,3.683,0.0
1731,02/01/20 08:00:00 PM,3.683,0.0
1732,02/01/20 09:00:00 PM,3.683,0.0
1733,02/01/20 10:00:00 PM,3.683,0.0
1734,02/01/20 11:00:00 PM,3.683,0.0
1735,02/02/20 12:00:00 AM,3.683,0.0
1736,02/02/20 01:00:00 AM,3.683,0.0
1737,02/02/20 02:00:00 AM,3.683,0.0
1738,02/02/20 03:00:00 AM,3.683,0.0
1739,02/02/20 04:00:00 AM,3.683,0.0
1740,02/02/20 05:00:00 AM,3.683,0.0
1741,02/02/20 06:00:00 AM,3.683,0.0
1742,02/02/20 07:00:00 AM,3.683,0.0
1743,02/02/20 08:00:00 AM,3.788,0.0
1744,02/02/20 09:00:00 AM,3.683,0.0
1745,02/02/20 10:00:00 AM,3.683,10.8
1746,02/02/20 11:00:00 AM,3.683,75.3
1747,02/02/20 12:00:00 PM,3.683,96.9
1748,02/02/20 01:00:00 PM,3.683,107.6
1749,02/02/20 02:00:00 PM,3.683,86.1
1750,02/02/20 03:00:00 PM,3.683,64.6
1751,02/02/20 04:00:00 PM,3.683,10.8
1752,02/02/20 05:00:00 PM,3.683,0.0
1753,02/02/20 06:00:00 PM,3.683,0.0
1754,02/02/20 07:00:00 PM,3.683,0.0
1755,02/02/20 08:00:00 PM,3.683,0.0
1756,02/02/20 09:00:00 PM,3.683,0.0
1757,02/02/20 10:00:00 PM,3.683,0.0
1758,02/02/20 11:00:00 PM,3.683,0.0
1759,02/03/20 12:00:00 AM,3.683,0.0
1760,02/03/20 01:00:00 AM,3.683,0.0
1761,02/03/20 02:00:00 AM,3.683,0.0
1762,02/03/20 03:00:00 AM,3.683,0.0
1763,02/03/20 04:00:00 AM,3.683,0.0
1764,02/03/20 05:00:00 AM,3.683,0.0
1765,02/03/20 06:00:00 AM,3.683,0.0
1766,02/03/20 07:00:00 AM,3.683,0.0
1767,02/03/20 08:00:00 AM,3.683,0.0
1768,02/03/20 09:00:00 AM,3.683,21.5
1769,02/03/20 10:00:00 AM,3.683,75.3
1770,02/03/20 11:00:00 AM,3.683,118.4
1771,02/03/20 12:00:00 PM,3.683,139.9
1772,02/03/20 01:00:00 PM,3.683,139.9
1773,02/03/20 02:00:00 PM,3.683,118.4
1774,02/03/20 03:00:00 PM,3.683,86.1
1775,02/03/20 04:00:00 PM,3.683,21.5
1776,02/03/20 05:00:00 PM,3.683,0.0
1777,02/03/20 06:00:00 PM,3.683,0.0
1778,02/03/20 07:00:00 PM,3.683,0.0
1779,02/03/20 08:00:00 PM,3.683,0.0
1780,02/03/20 09:00:00 PM,3.683,0.0
1781,02/03/20 10:00:00 PM,3.683,0.0
1782,02/03/20 11:00:00 PM,3.683,0.0
1783,02/04/20 12:00:00 AM,3.683,0.0
1784,02/04/20 01:00:00 AM,3.683,0.0
1785,02/04/20 02:00:00 AM,3.683,0.0
1786,02/04/20 03:00:00 AM,3.683,0.0
1787,02/04/20 04:00:00 AM,3.683,0.0
1788,02/04/20 05:00:00 AM,3.683,0.0
1789,02/04/20 06:00:00 AM,3.683,0.0
1790,02/04/20 07:00:00 AM,3.683,0.0
1791,02/04/20 08:00:00 AM,3.683,0.0
1792,02/04/20 09:00:00 AM,3.683,53.8
1793,02/04/20 10:00:00 AM,3.683,43.1
1794,02/04/20 11:00:00 AM,3.683,118.4
1795,02/04/20 12:00:00 PM,3.683,118.4
1796,02/04/20 01:00:00 PM,3.683,139.9
1797,02/04/20 02:00:00 PM,3.683,75.3
1798,02/04/20 03:00:00 PM,3.683,53.8
1799,02/04/20 04:00:00 PM,3.683,10.8
1800,02/04/20 05:00:00 PM,3.683,0.0
1801,02/04/20 06:00:00 PM,3.683,0.0
1802,02/04/20 07:00:00 PM,3.683,0.0
1803,02/04/20 08:00:00 PM,3.683,0.0
1804,02/04/20 09:00:00 PM,3.683,0.0
1805,02/04/20 10:00:00 PM,3.683,0.0
1806,02/04/20 11:00:00 PM,3.683,0.0
1807,02/05/20 12:00:00 AM,3.683,0.0
1808,02/05/20 01:00:00 AM,3.683,0.0
